Route,Departing_Port,Arriving_Port,Airline,Date,Sectors_Scheduled,Sectors_Flown,Cancellations,Departures_On_Time,Arrivals_On_Time,Departures_Delayed,Arrivals_Delayed,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month,lat0,long0,lat1,long1
Perth-Sydney,Perth,Sydney,Qantas,Feb-22,37.0,35,2.0,26.0,27.0,9.0,8.0,12169,137,59.5,3284,39962996,67170936,20454,2022,2,-31.961,115.868,-33.924,150.988
Perth-Sydney,Perth,Sydney,Virgin Australia,Feb-22,13.0,13,0.0,8.0,11.0,5.0,2.0,12169,137,59.5,3284,39962996,67170936,20454,2022,2,-31.961,115.868,-33.924,150.988
Perth-Sydney,Perth,Sydney,All Airlines,Feb-22,50.0,48,2.0,34.0,38.0,14.0,10.0,12169,137,59.5,3284,39962996,67170936,20454,2022,2,-31.961,115.868,-33.924,150.988
Adelaide-Canberra,Adelaide,Canberra,QantasLink,Feb-22,49.0,46,3.0,41.0,40.0,5.0,6.0,0,0,0.0,972,0,0,0,2022,2,-34.945,138.531,-35.307,149.195
Adelaide-Canberra,Adelaide,Canberra,Virgin Australia,Feb-22,15.0,15,0.0,14.0,14.0,1.0,1.0,0,0,0.0,972,0,0,0,2022,2,-34.945,138.531,-35.307,149.195
Adelaide-Canberra,Adelaide,Canberra,All Airlines,Feb-22,64.0,61,3.0,55.0,54.0,6.0,7.0,0,0,0.0,972,0,0,0,2022,2,-34.945,138.531,-35.307,149.195
Albury-Sydney,Albury,Sydney,QantasLink,Feb-22,64.0,63,1.0,53.0,57.0,10.0,6.0,0,0,0.0,452,0,0,0,2022,2,-36.068,146.958,-33.924,150.988
Albury-Sydney,Albury,Sydney,Rex Airlines,Feb-22,75.0,75,0.0,69.0,69.0,6.0,6.0,0,0,0.0,452,0,0,0,2022,2,-36.068,146.958,-33.924,150.988
Albury-Sydney,Albury,Sydney,All Airlines,Feb-22,139.0,138,1.0,122.0,126.0,16.0,12.0,0,0,0.0,452,0,0,0,2022,2,-36.068,146.958,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,QantasLink,Feb-22,60.0,58,2.0,43.0,46.0,15.0,12.0,0,0,0.0,382,0,0,0,2022,2,-30.528,151.617,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,Rex Airlines,Feb-22,51.0,51,0.0,41.0,37.0,10.0,14.0,0,0,0.0,382,0,0,0,2022,2,-30.528,151.617,-33.924,150.988
Armidale-Sydney,Armidale,Sydney,All Airlines,Feb-22,111.0,109,2.0,84.0,83.0,25.0,26.0,0,0,0.0,382,0,0,0,2022,2,-30.528,151.617,-33.924,150.988
Brisbane-Emerald,Brisbane,Emerald,QantasLink,Feb-22,83.0,78,5.0,70.0,70.0,8.0,8.0,8893,239,55.3,653,5807129,10493710,16070,2022,2,-27.570,153.008,-23.567,148.179
Brisbane-Emerald,Brisbane,Emerald,Virgin Australia,Feb-22,24.0,23,1.0,20.0,22.0,3.0,1.0,8893,239,55.3,653,5807129,10493710,16070,2022,2,-27.570,153.008,-23.567,148.179
Brisbane-Emerald,Brisbane,Emerald,All Airlines,Feb-22,107.0,101,6.0,90.0,92.0,11.0,9.0,8893,239,55.3,653,5807129,10493710,16070,2022,2,-27.570,153.008,-23.567,148.179
Brisbane-Gladstone,Brisbane,Gladstone,QantasLink,Feb-22,94.0,88,6.0,73.0,72.0,15.0,16.0,10532,244,52.4,434,4570888,8715588,20082,2022,2,-27.570,153.008,-23.870,151.223
Brisbane-Gladstone,Brisbane,Gladstone,Virgin Australia,Feb-22,36.0,33,3.0,30.0,29.0,3.0,4.0,10532,244,52.4,434,4570888,8715588,20082,2022,2,-27.570,153.008,-23.870,151.223
Brisbane-Gladstone,Brisbane,Gladstone,All Airlines,Feb-22,130.0,121,9.0,103.0,101.0,18.0,20.0,10532,244,52.4,434,4570888,8715588,20082,2022,2,-27.570,153.008,-23.870,151.223
Brisbane-Rockhampton,Brisbane,Rockhampton,QantasLink,Feb-22,108.0,102,6.0,81.0,77.0,21.0,25.0,24977,369,68.2,518,12938086,18966052,36614,2022,2,-27.570,153.008,-23.382,150.475
Brisbane-Rockhampton,Brisbane,Rockhampton,Virgin Australia,Feb-22,68.0,67,1.0,58.0,53.0,9.0,14.0,24977,369,68.2,518,12938086,18966052,36614,2022,2,-27.570,153.008,-23.382,150.475
Brisbane-Rockhampton,Brisbane,Rockhampton,All Airlines,Feb-22,176.0,169,7.0,139.0,130.0,30.0,39.0,24977,369,68.2,518,12938086,18966052,36614,2022,2,-27.570,153.008,-23.382,150.475
Cairns-Townsville,Cairns,Townsville,QantasLink,Feb-22,93.0,93,0.0,83.0,86.0,10.0,7.0,0,0,0.0,284,0,0,0,2022,2,-16.886,145.755,-19.253,146.765
Cairns-Townsville,Cairns,Townsville,Rex Airlines,Feb-22,8.0,8,0.0,8.0,8.0,0.0,0.0,0,0,0.0,284,0,0,0,2022,2,-16.886,145.755,-19.253,146.765
Cairns-Townsville,Cairns,Townsville,All Airlines,Feb-22,101.0,101,0.0,91.0,94.0,10.0,7.0,0,0,0.0,284,0,0,0,2022,2,-16.886,145.755,-19.253,146.765
Canberra-Sydney,Canberra,Sydney,QantasLink,Feb-22,298.0,242,56.0,195.0,194.0,47.0,48.0,21627,603,53.0,236,5103972,9624788,40783,2022,2,-35.307,149.195,-33.924,150.988
Canberra-Sydney,Canberra,Sydney,Rex Airlines,Feb-22,54.0,54,0.0,50.0,44.0,4.0,10.0,21627,603,53.0,236,5103972,9624788,40783,2022,2,-35.307,149.195,-33.924,150.988
Canberra-Sydney,Canberra,Sydney,All Airlines,Feb-22,352.0,296,56.0,245.0,238.0,51.0,58.0,21627,603,53.0,236,5103972,9624788,40783,2022,2,-35.307,149.195,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,QantasLink,Feb-22,62.0,62,0.0,51.0,54.0,11.0,8.0,8446,337,57.3,310,2618260,4570640,14744,2022,2,-32.217,148.575,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,Rex Airlines,Feb-22,85.0,85,0.0,78.0,71.0,7.0,14.0,8446,337,57.3,310,2618260,4570640,14744,2022,2,-32.217,148.575,-33.924,150.988
Dubbo-Sydney,Dubbo,Sydney,All Airlines,Feb-22,147.0,147,0.0,129.0,125.0,18.0,22.0,8446,337,57.3,310,2618260,4570640,14744,2022,2,-32.217,148.575,-33.924,150.988
Melbourne-Mildura,Melbourne,Mildura,QantasLink,Feb-22,89.0,88,1.0,71.0,81.0,17.0,7.0,0,0,0.0,457,0,0,0,2022,2,-38.039,144.469,-34.229,142.086
Melbourne-Mildura,Melbourne,Mildura,Rex Airlines,Feb-22,43.0,43,0.0,40.0,37.0,3.0,6.0,0,0,0.0,457,0,0,0,2022,2,-38.039,144.469,-34.229,142.086
Melbourne-Mildura,Melbourne,Mildura,All Airlines,Feb-22,132.0,131,1.0,111.0,118.0,20.0,13.0,0,0,0.0,457,0,0,0,2022,2,-38.039,144.469,-34.229,142.086
Adelaide-Brisbane,Adelaide,Brisbane,Jetstar,Mar-22,23.0,23,0.0,18.0,13.0,5.0,10.0,50606,405,76.7,1622,82082932,107039024,65992,2022,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,Qantas,Mar-22,88.0,88,0.0,81.0,80.0,7.0,8.0,50606,405,76.7,1622,82082932,107039024,65992,2022,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,Virgin Australia,Mar-22,83.0,83,0.0,77.0,78.0,6.0,5.0,50606,405,76.7,1622,82082932,107039024,65992,2022,3,-34.945,138.531,-27.570,153.008
Adelaide-Brisbane,Adelaide,Brisbane,All Airlines,Mar-22,194.0,194,0.0,176.0,171.0,18.0,23.0,50606,405,76.7,1622,82082932,107039024,65992,2022,3,-34.945,138.531,-27.570,153.008
Adelaide-Melbourne,Adelaide,Melbourne,Jetstar,Mar-22,76.0,76,0.0,46.0,51.0,30.0,25.0,152777,1202,77.9,643,98235611,126091014,196098,2022,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Qantas,Mar-22,204.0,201,3.0,189.0,188.0,12.0,13.0,152777,1202,77.9,643,98235611,126091014,196098,2022,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Rex Airlines,Mar-22,48.0,47,1.0,43.0,43.0,4.0,4.0,152777,1202,77.9,643,98235611,126091014,196098,2022,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,Virgin Australia,Mar-22,214.0,211,3.0,147.0,163.0,64.0,48.0,152777,1202,77.9,643,98235611,126091014,196098,2022,3,-34.945,138.531,-38.039,144.469
Adelaide-Melbourne,Adelaide,Melbourne,All Airlines,Mar-22,542.0,535,7.0,425.0,445.0,110.0,90.0,152777,1202,77.9,643,98235611,126091014,196098,2022,3,-34.945,138.531,-38.039,144.469
Adelaide-Perth,Adelaide,Perth,Jetstar,Mar-22,17.0,17,0.0,13.0,17.0,4.0,0.0,22402,229,77.4,2120,47492240,61325240,28927,2022,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Qantas,Mar-22,49.0,49,0.0,38.0,43.0,11.0,6.0,22402,229,77.4,2120,47492240,61325240,28927,2022,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Virgin Australia,Mar-22,6.0,6,0.0,6.0,6.0,0.0,0.0,22402,229,77.4,2120,47492240,61325240,28927,2022,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,Virgin Australia Regional Airlines,Mar-22,10.0,10,0.0,4.0,5.0,6.0,5.0,22402,229,77.4,2120,47492240,61325240,28927,2022,3,-34.945,138.531,-31.961,115.868
Adelaide-Perth,Adelaide,Perth,All Airlines,Mar-22,82.0,82,0.0,61.0,71.0,21.0,11.0,22402,229,77.4,2120,47492240,61325240,28927,2022,3,-34.945,138.531,-31.961,115.868
Adelaide-Sydney,Adelaide,Sydney,Jetstar,Mar-22,76.0,74,2.0,58.0,55.0,16.0,19.0,109126,852,77.3,1167,127350042,164783901,141203,2022,3,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,Qantas,Mar-22,205.0,204,1.0,178.0,166.0,26.0,38.0,109126,852,77.3,1167,127350042,164783901,141203,2022,3,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,Virgin Australia,Mar-22,112.0,111,1.0,94.0,92.0,17.0,19.0,109126,852,77.3,1167,127350042,164783901,141203,2022,3,-34.945,138.531,-33.924,150.988
Adelaide-Sydney,Adelaide,Sydney,All Airlines,Mar-22,393.0,389,4.0,330.0,313.0,59.0,76.0,109126,852,77.3,1167,127350042,164783901,141203,2022,3,-34.945,138.531,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,Jetstar,Mar-22,70.0,59,11.0,34.0,36.0,25.0,23.0,33229,383,66.6,612,20336148,30526560,49880,2022,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,QantasLink,Mar-22,86.0,61,25.0,48.0,45.0,13.0,16.0,33229,383,66.6,612,20336148,30526560,49880,2022,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,Rex Airlines,Mar-22,28.0,20,8.0,15.0,14.0,5.0,6.0,33229,383,66.6,612,20336148,30526560,49880,2022,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,Virgin Australia,Mar-22,61.0,49,12.0,35.0,38.0,14.0,11.0,33229,383,66.6,612,20336148,30526560,49880,2022,3,-28.834,153.562,-33.924,150.988
Ballina-Sydney,Ballina,Sydney,All Airlines,Mar-22,245.0,189,56.0,132.0,133.0,57.0,56.0,33229,383,66.6,612,20336148,30526560,49880,2022,3,-28.834,153.562,-33.924,150.988
Brisbane-Cairns,Brisbane,Cairns,Jetstar,Mar-22,63.0,59,4.0,31.0,33.0,28.0,26.0,75403,709,72.6,1391,104885573,144409447,103817,2022,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,Qantas,Mar-22,90.0,90,0.0,74.0,68.0,16.0,22.0,75403,709,72.6,1391,104885573,144409447,103817,2022,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,QantasLink,Mar-22,37.0,36,1.0,24.0,28.0,12.0,8.0,75403,709,72.6,1391,104885573,144409447,103817,2022,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,Virgin Australia,Mar-22,122.0,122,0.0,88.0,75.0,34.0,47.0,75403,709,72.6,1391,104885573,144409447,103817,2022,3,-27.570,153.008,-16.886,145.755
Brisbane-Cairns,Brisbane,Cairns,All Airlines,Mar-22,312.0,307,5.0,217.0,204.0,90.0,103.0,75403,709,72.6,1391,104885573,144409447,103817,2022,3,-27.570,153.008,-16.886,145.755
Brisbane-Canberra,Brisbane,Canberra,Jetstar,Mar-22,18.0,18,0.0,11.0,15.0,7.0,3.0,42134,458,64.9,956,40280104,62050136,64906,2022,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,Qantas,Mar-22,13.0,13,0.0,10.0,11.0,3.0,2.0,42134,458,64.9,956,40280104,62050136,64906,2022,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,QantasLink,Mar-22,130.0,124,6.0,95.0,96.0,29.0,28.0,42134,458,64.9,956,40280104,62050136,64906,2022,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,Virgin Australia,Mar-22,74.0,74,0.0,49.0,56.0,25.0,18.0,42134,458,64.9,956,40280104,62050136,64906,2022,3,-27.570,153.008,-35.307,149.195
Brisbane-Canberra,Brisbane,Canberra,All Airlines,Mar-22,235.0,229,6.0,165.0,178.0,64.0,51.0,42134,458,64.9,956,40280104,62050136,64906,2022,3,-27.570,153.008,-35.307,149.195
Brisbane-Darwin,Brisbane,Darwin,Jetstar,Mar-22,15.0,15,0.0,13.0,10.0,2.0,5.0,21968,200,77.0,2852,62652736,81336188,28519,2022,3,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,Qantas,Mar-22,39.0,35,4.0,29.0,31.0,6.0,4.0,21968,200,77.0,2852,62652736,81336188,28519,2022,3,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,Virgin Australia,Mar-22,32.0,32,0.0,28.0,25.0,4.0,7.0,21968,200,77.0,2852,62652736,81336188,28519,2022,3,-27.570,153.008,-12.415,130.877
Brisbane-Darwin,Brisbane,Darwin,All Airlines,Mar-22,86.0,82,4.0,70.0,66.0,12.0,16.0,21968,200,77.0,2852,62652736,81336188,28519,2022,3,-27.570,153.008,-12.415,130.877
Brisbane-Hobart,Brisbane,Hobart,Jetstar,Mar-22,27.0,27,0.0,22.0,24.0,5.0,3.0,23224,181,76.8,1791,41594184,54154467,30237,2022,3,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,QantasLink,Mar-22,17.0,17,0.0,15.0,15.0,2.0,2.0,23224,181,76.8,1791,41594184,54154467,30237,2022,3,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,Virgin Australia,Mar-22,48.0,47,1.0,28.0,40.0,19.0,7.0,23224,181,76.8,1791,41594184,54154467,30237,2022,3,-27.570,153.008,-42.836,147.510
Brisbane-Hobart,Brisbane,Hobart,All Airlines,Mar-22,92.0,91,1.0,65.0,79.0,26.0,12.0,23224,181,76.8,1791,41594184,54154467,30237,2022,3,-27.570,153.008,-42.836,147.510
Brisbane-Mackay,Brisbane,Mackay,Jetstar,Mar-22,23.0,23,0.0,8.0,13.0,15.0,10.0,50940,522,65.7,797,40599180,61806553,77549,2022,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,Qantas,Mar-22,88.0,88,0.0,80.0,79.0,8.0,9.0,50940,522,65.7,797,40599180,61806553,77549,2022,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,QantasLink,Mar-22,28.0,25,3.0,17.0,17.0,8.0,8.0,50940,522,65.7,797,40599180,61806553,77549,2022,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,Virgin Australia,Mar-22,107.0,107,0.0,74.0,73.0,33.0,34.0,50940,522,65.7,797,40599180,61806553,77549,2022,3,-27.570,153.008,-21.172,149.180
Brisbane-Mackay,Brisbane,Mackay,All Airlines,Mar-22,246.0,243,3.0,179.0,182.0,64.0,61.0,50940,522,65.7,797,40599180,61806553,77549,2022,3,-27.570,153.008,-21.172,149.180
Brisbane-Melbourne,Brisbane,Melbourne,Jetstar,Mar-22,128.0,125,3.0,79.0,89.0,46.0,36.0,207655,1704,73.8,1381,286771555,388520873,281333,2022,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Qantas,Mar-22,338.0,330,8.0,283.0,303.0,47.0,27.0,207655,1704,73.8,1381,286771555,388520873,281333,2022,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Rex Airlines,Mar-22,43.0,39,4.0,32.0,33.0,7.0,6.0,207655,1704,73.8,1381,286771555,388520873,281333,2022,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,Virgin Australia,Mar-22,300.0,294,6.0,131.0,162.0,163.0,132.0,207655,1704,73.8,1381,286771555,388520873,281333,2022,3,-27.570,153.008,-38.039,144.469
Brisbane-Melbourne,Brisbane,Melbourne,All Airlines,Mar-22,809.0,788,21.0,525.0,587.0,263.0,201.0,207655,1704,73.8,1381,286771555,388520873,281333,2022,3,-27.570,153.008,-38.039,144.469
Brisbane-Newcastle,Brisbane,Newcastle,Jetstar,Mar-22,34.0,33,1.0,28.0,26.0,5.0,7.0,32630,390,79.6,614,20034820,25160492,40978,2022,3,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,QantasLink,Mar-22,86.0,83,3.0,66.0,64.0,17.0,19.0,32630,390,79.6,614,20034820,25160492,40978,2022,3,-27.570,153.008,-32.790330172,151.833996664
Brisbane-Newcastle,Brisbane,Newcastle,Virgin Australia,Mar-22,79.0,79,0.0,62.0,61.0,17.0,18.0,32630,390,79.6,614,20034820,25160492,40978,2022,3,-27.570,153.008,-32.790330172,151.833996664
